,BTC Close,BTC % Return,ETH Close,ETH % Return,BNB Close,BNB % Return,XRP Close,XRP % Return,LTC Close,LTC % Return,DOGE Close,DOGE % Return
2021-04-22 00:00:00,55118.17,0.02473691441693937,2571.25,0.0908716791256905,572.4129,0.05294052399717675,1.32371,0.025360775231027644,279.28,0.08378283984632695,0.28834590000000004,-0.05715423619578619
2021-04-21 00:00:00,53787.63,-0.0467411608329642,2357.06,0.011600709003746656,543.6327,-0.07287424950563948,1.2909700000000002,-0.06789842672616075,257.69,-0.011470001534448437,0.30582509999999996,-0.036226465040865796
2021-04-20 00:00:00,56425.0,0.01423360248945138,2330.03,0.0781585474198565,586.3635,0.16334531801738073,1.38501,0.05770361602199392,260.68,-0.0026780931976432276,0.3173205,-0.2239712107761499
2021-04-19 00:00:00,55633.14,-0.009205163097922964,2161.12,-0.033332736934390095,504.0322,0.04693348055933422,1.30945,-0.0699730818128228,261.38,-0.04382499268364071,0.408903,0.2685853841049184
2021-04-18 00:00:00,56150.01,-0.06427036598937519,2235.64,-0.03536416983085955,481.4367,-0.06460131719119677,1.4079700000000002,-0.08511592244112898,273.36,-0.09140464003190851,0.32232990000000006,0.14198846992700176
2021-04-17 00:00:00,60006.66,-0.021653938710161302,2317.6,-0.04336950554553454,514.6861,0.012614842025260753,1.53896,-0.005871903362294373,300.86,-0.024543656583341456,0.28225320000000004,-0.22764181813107032
2021-04-16 00:00:00,61334.8,-0.028897729226640023,2422.67,-0.03634389269860461,508.2743,-0.06202102153529987,1.54805,-0.11933030304754211,308.43,0.07982354794664426,0.36544340000000003,1.0039679776091126
2021-04-15 00:00:00,63159.98,0.003183791238594136,2514.04,0.03347858258653291,541.8824,-0.014791874159800544,1.7578099999999999,-0.0418983146924804,285.63,0.02427741519041815,0.1823599,0.5017338793687707
2021-04-14 00:00:00,62959.53,-0.009681006685017701,2432.6,0.0580247826408431,550.0182,-0.0029475520634495433,1.8346799999999999,0.02147418587948402,278.86,0.042116671026570573,0.1214329,0.28633821317344976
2021-04-13 00:00:00,63575.0,0.062061476779151414,2299.19,0.07554884010310192,551.6442,-0.07552440849028286,1.7961099999999999,0.22314989478558722,267.59,0.09479584322068568,0.094402,0.33460004552246914
2021-04-12 00:00:00,59860.0,-0.002373737196976866,2137.69,-0.006354120184441481,596.7104,0.13458680141274226,1.46843,0.08677600319720558,244.42,-0.03127105544766362,0.07073430000000001,-0.04837481501412588
2021-04-11 00:00:00,60002.43,0.0039033527842884386,2151.36,0.008375947391363603,525.9275,0.11591404579909725,1.3511799999999998,-0.015748834498834685,252.31,-0.015721307638292825,0.07433,0.16657014566040007
2021-04-10 00:00:00,59769.13,0.0279759019815784,2133.49,0.03223231262730608,471.2975,0.0381146258196976,1.3728,0.34957383431149913,256.34,0.15928002894355986,0.06371669999999999,0.034566910979122234
2021-04-09 00:00:00,58142.54,0.0011195381620978662,2066.87,-0.006532209222960383,453.9937,0.084281097326804,1.01721,-0.036723832612051255,221.12,-0.022068904515501364,0.061587800000000005,-0.0031723526231796084
2021-04-08 00:00:00,58077.52,0.03796137682305556,2080.46,0.05958328876937258,418.7048,0.11489964953090603,1.05599,0.15355792969347393,226.11,0.032230084455603825,0.06178380000000001,0.051157852829938344
2021-04-07 00:00:00,55953.45,-0.03513812021317053,1963.47,-0.07041913446106207,375.5538,-0.0689475135163008,0.9154200000000001,-0.16524260689567116,219.05,-0.07589436382045212,0.0587769,-0.08738182151302631
2021-04-06 00:00:00,57991.15,-0.019259938992041037,2112.21,0.0022919454488512514,403.3648,0.0960216701904184,1.09663,0.1974034765897974,237.04,0.07025465053277946,0.06440470000000001,0.07342597901305381
2021-04-05 00:00:00,59129.99,0.015944122891975665,2107.38,0.015267212348664794,368.0263,0.05493466322041085,0.91584,0.44226771653543295,221.48,0.09529696849809599,0.059999199999999996,0.045386040077150636
2021-04-04 00:00:00,58202.01,0.020158297859809826,2075.69,0.03344253480174464,348.8617,0.08359069755306492,0.635,0.09802700973526313,202.21,0.0357527019413002,0.057394299999999995,0.0339210214857153
2021-04-03 00:00:00,57051.94,-0.03219795891468047,2008.52,-0.05866362967441385,321.9497,-0.048311642090352436,0.57831,-0.04728093441623704,195.23,-0.07675210441691105,0.055511300000000006,-0.03600943997471551
2021-04-02 00:00:00,58950.01,0.0039095415497567565,2133.69,0.08416452834023525,338.2932,0.010436407983175577,0.60701,0.06330688247762195,211.46,0.04239376910184367,0.0575849,-0.07346784444337173
2021-04-01 00:00:00,58720.44,-0.00034235294017503914,1968.05,0.025362488733282396,334.7991,0.1072409386570996,0.57087,0.0018426871643677512,202.86,0.031316725978647764,0.062151,0.15586973381017977
2021-03-31 00:00:00,58740.55,-0.00010247406784769097,1919.37,0.04287515077752291,302.3724,-0.02866658828472679,0.56982,0.013734210994484908,196.7,0.004904465106774225,0.05376990000000001,-0.004266642963094536
2021-03-30 00:00:00,58746.57,0.01927805915350378,1840.46,0.013056353688474909,311.2962,0.13075633011513665,0.5621,-0.005801407902649491,195.74,0.010375264543436735,0.0540003,-0.0022854925726110142
2021-03-29 00:00:00,57635.47,0.03330797669244823,1816.74,0.07689936633452077,275.2991,0.02560404848556197,0.56538,0.03640563132424113,193.73,0.051508901432913534,0.054124,0.00854178468143485
2021-03-28 00:00:00,55777.63,-0.0007078470878300047,1687.01,-0.014959448333849212,268.4263,-0.002960738182490874,0.54552,-0.0036528345996493794,184.24,0.0009779419754427643,0.053665599999999994,-0.014152399147623007
2021-03-27 00:00:00,55817.14,0.014385125175395697,1712.63,0.008117303571849144,269.2234,0.05490722364479539,0.54752,-0.028479159642990193,184.06,0.003325156718452016,0.054436,0.00936381672878328
2021-03-26 00:00:00,55025.59,0.07275365551144786,1698.84,0.0713231677324151,255.2105,0.0908921095668842,0.56357,0.10378393199890312,183.45,0.06949221710487952,0.05393099999999999,0.051983770920297934
2021-03-25 00:00:00,51293.78,-0.019307830333064713,1585.74,0.002465483234713961,233.9466,-0.05865438936181511,0.51058,0.06324316444888689,171.53,-0.0256745242828742,0.051266,-0.0045359575608354685
2021-03-24 00:00:00,52303.65,-0.03749000062383956,1581.84,-0.05170015826579066,248.5236,-0.02717010497736283,0.48021,-0.12657329938159323,176.05,-0.05262874670397677,0.0514996,-0.03474205858317758
2021-03-23 00:00:00,54340.89,0.004763766970365069,1668.08,-0.0076681915798616496,255.4646,0.0026177640605720143,0.5498,0.010476015438338315,185.83,0.0008617439543276983,0.05335319999999999,-0.02796239615216456
2021-03-22 00:00:00,54083.25,-0.05698729031956584,1680.97,-0.0572132048592805,254.7976,-0.037232766285296925,0.5441,0.05341619716946422,185.67,-0.04935743177512675,0.054888,-0.04506238028048937
2021-03-21 00:00:00,57351.56,-0.012920663354346829,1782.98,-0.012801063064060592,264.6513,0.0013204576728995665,0.51651,-0.018284454412407558,195.31,-0.024279362541839378,0.0574781,-0.022790409836344394
2021-03-20 00:00:00,58102.28,0.0012453901007425383,1806.1,-0.0016582831242053508,264.3023,0.005200144522410577,0.52613,0.12780004715868887,200.17,0.001050210042008226,0.058818600000000006,0.009809913609581278
2021-03-19 00:00:00,58030.01,0.0066238020432916045,1809.1,0.01859150488716721,262.935,0.005558326092543364,0.46651000000000004,-0.005160684963640527,199.96,0.0013019529293942789,0.0582472,0.01567085451232364
2021-03-18 00:00:00,57648.16,-0.021469126407987926,1776.08,-0.026047664484146527,261.4816,-0.03079436716611761,0.46893,-0.0018518518518517713,199.7,-0.03048839693174099,0.057348500000000004,-0.009388171077178153
2021-03-17 00:00:00,58912.97,0.03536368149804714,1823.58,0.010226466938486167,269.7896,0.04353140307393355,0.4698,0.0207717712497828,205.98,0.02172619047619051,0.057892,-0.012935906988322254
2021-03-16 00:00:00,56900.75,0.023299079942163736,1805.12,0.006490175524678232,258.5352,0.015797927347136254,0.46024,0.056226189929774684,201.6,0.0050351463183608836,0.05865069999999999,0.02951775611691243
2021-03-15 00:00:00,55605.2,-0.05703249762457163,1793.48,-0.029554677777176463,254.5144,-0.033139592308101484,0.43573999999999996,-0.007539004669172122,200.59,-0.062400673085911906,0.0569691,-0.021502550626062766
2021-03-14 00:00:00,58968.31,-0.03628270003508838,1848.1,-0.03862460009883739,263.238,-0.047213320293525984,0.43905,-0.04110336995216979,213.94,-0.053614084756259395,0.058221,-0.0727545501455662
2021-03-13 00:00:00,61188.39,0.06932105501197783,1922.35,0.08847177396523409,276.2822,0.049624249819827604,0.45787,0.0421769017162108,226.06,0.023637022278572672,0.06278919999999999,0.1359811553902348
2021-03-12 00:00:00,57221.72,-0.009544916705265916,1766.1,-0.032687399358082625,263.2201,-0.09243868136445144,0.43933999999999995,-0.02772921415451357,220.84,0.09674215335717107,0.0552731,-0.011720300526027794
2021-03-11 00:00:00,57773.16,0.034404929206133694,1825.78,0.01707963813004154,290.0301,0.041588091789582116,0.45187,-0.02097280901310805,201.36,0.005342253732088631,0.055928599999999995,0.0010631976115640374
2021-03-10 00:00:00,55851.59,0.017620457506217546,1795.12,-0.040304515880695724,278.4499,-0.05032414159094034,0.46155,-0.04815425861002265,200.29,-0.01727098768460822,0.0558692,-0.03526921157555374
2021-03-09 00:00:00,54884.5,0.04791067981259056,1870.51,0.02036352131269159,293.2052,0.21889047182945465,0.4849,0.022736859866700376,203.81,0.062340370080792296,0.057911699999999997,-0.08038422328015804
2021-03-08 00:00:00,52375.17,0.027533290499148988,1833.18,0.06199888770450013,240.5509,0.0018362417225439298,0.47412,0.018342712315821075,191.85,0.005766710353866333,0.06297380000000001,0.21133511967391927
2021-03-07 00:00:00,50971.75,0.04274664397265271,1726.16,0.045935710606840985,240.11,0.060643674789536695,0.46558,0.0058982391703577,190.75,0.043204812687995586,0.0519871,0.020179046602353257
2021-03-06 00:00:00,48882.2,0.0026766240609816805,1650.35,0.07985290942282641,226.3814,0.004035988599884632,0.46285,0.018215016389115046,182.85,0.014536980524884946,0.050958800000000005,0.02887832258194778
2021-03-05 00:00:00,48751.71,0.007806245037374371,1528.31,-0.007094456319068687,225.4714,-0.01813950632498529,0.45457,-0.05486942781104476,180.23,-0.0024353794210438817,0.0495285,-0.009162473867944332
2021-03-04 00:00:00,48374.09,-0.0392314739985824,1539.23,-0.018154099343620222,229.6369,-0.0454470443334396,0.48096000000000005,0.07247023145876996,180.67,-0.03714559795352801,0.0499865,-0.00849158775434089
2021-03-03 00:00:00,50349.37,0.03940326977445596,1567.69,0.054419618235381106,240.5701,0.0036965322272106693,0.44846,0.02928620610511823,187.64,0.047799865981684064,0.0504146,0.0010046858867445163
2021-03-02 00:00:00,48440.65,-0.02311854531315949,1486.78,-0.05292191660402834,239.6841,-0.05992853100264861,0.4357,-0.021712284168219687,179.08,0.018136335209506083,0.050364,-0.004532220669535514
2021-03-01 00:00:00,49587.03,0.09862202081458427,1569.86,0.10617398779576925,254.9637,0.2128780317942971,0.44537,0.07150246601708155,175.89,0.0645805592543276,0.05059330000000001,0.05056459751402698
2021-02-28 00:00:00,45135.66,-0.021054980834560366,1419.18,-0.026712295885826354,210.2138,-0.06731361805761071,0.41565,-0.04643373328133227,165.22,-0.03807638565440141,0.0481582,-0.03823056567976435
2021-02-27 00:00:00,46106.43,-0.0036830494370082567,1458.13,0.009372901653756482,225.3853,0.016544964977877052,0.43588999999999994,0.018720201925773283,171.76,0.008869309838472672,0.0500725,-0.008009620261189343
2021-02-26 00:00:00,46276.87,-0.016927912871998907,1444.59,-0.02507845453011648,221.717,-0.05618041620231351,0.42788000000000004,-0.018646361321987936,170.25,-0.05079170383586096,0.0504768,0.01127944576449802
2021-02-25 00:00:00,47073.73,-0.05238866902057715,1481.75,-0.08724952106394646,234.9146,-0.07697669520827821,0.43601,-0.06954758856167309,179.36,-0.011409358981425255,0.0499138,-0.12109820024616524
2021-02-24 00:00:00,49676.2,0.016060215581599868,1623.39,0.02883597715937114,254.5056,0.10001962270805476,0.4686,-0.015111708947224578,181.43,0.02306304274275406,0.0567911,0.19168334865138226
2021-02-23 00:00:00,48891.0,-0.09607864417158285,1577.89,-0.11233812261614096,231.3646,-0.1351331347398853,0.47579,-0.16006425872965446,177.34,-0.14871351766513052,0.047656199999999996,-0.11015634190198254
2021-02-22 00:00:00,54087.67,-0.05784676399359889,1777.58,-0.0806555884832405,267.5147,-0.09396812365520935,0.5664600000000001,0.039986781229345736,208.32,-0.08281600845330872,0.053555700000000005,-0.04396063429272212
2021-02-21 00:00:00,57408.57,0.02806852790923675,1933.53,0.010731834814427632,295.2597,0.16703438735177878,0.54468,0.06451423769226272,227.13,0.0021178027796160404,0.0560183,0.034105089826991675
2021-02-20 00:00:00,55841.19,-0.0011592673416090937,1913.0,-0.02148337595907923,253.0,-0.2404934091038723,0.51167,-0.09382803506597015,226.65,-0.04164904862579277,0.054170800000000005,-0.015666963458288663
2021-02-19 00:00:00,55906.0,0.08444578934913083,1955.0,0.007934584787663512,333.111,0.703021472392638,0.56465,0.06129238403127579,236.5,0.0437353810847787,0.055033000000000006,-0.06405030008962709
2021-02-18 00:00:00,51552.6,-0.01088091242257494,1939.61,0.048505849028045,195.6,0.18313631532881325,0.53204,-0.004918921951858168,226.59,-0.045896669333445606,0.0587991,0.1874120281832925
2021-02-17 00:00:00,52119.71,0.060778553103842725,1849.88,0.03809785689033052,165.3233,0.26993002158499957,0.53467,0.028310414462929145,237.49,0.1295063255017599,0.0495187,-0.07400142119829456
2021-02-16 00:00:00,49133.45,0.025512876974229215,1781.99,0.0015399747084445803,130.183,-0.0009209304467280299,0.51995,-0.054223661233993026,210.26,0.011692248472308986,0.053475999999999996,-0.053522123893805396
2021-02-15 00:00:00,47911.1,-0.013724173125208128,1779.25,-0.011758367492029631,130.303,-0.0409186360013043,0.54976,-0.07152387225346646,207.83,-0.026511780411260455,0.0565,-0.09857159495391554
2021-02-14 00:00:00,48577.79,0.03020124193885998,1800.42,-0.008011195839026763,135.8623,0.018842951159958377,0.59211,-0.06473013315642306,213.49,-0.05434975194897229,0.0626783,-0.05377676798937192
2021-02-13 00:00:00,47153.69,-0.0028318206041328953,1814.96,-0.01374805733972373,133.3496,-0.02389434750051045,0.6330899999999999,0.03955665024630539,225.76,0.14779602420051852,0.0662405,-0.0505536245386462
2021-02-12 00:00:00,47287.6,-0.014215488129855847,1840.26,0.03060001568082793,136.6139,0.10097030261514295,0.609,0.1532780365867512,196.69,0.07117961006426321,0.0697675,0.0026515097078307903
2021-02-11 00:00:00,47969.51,0.07056685498301851,1785.62,0.025758567998253712,124.085,-0.03788523165267266,0.5280600000000001,0.04713557675147251,183.62,0.011346111478299115,0.069583,-0.04093162625236546
2021-02-10 00:00:00,44807.58,-0.03474419231881132,1740.78,-0.016024825761815187,128.9711,0.20144224006468758,0.50429,0.05863212696280118,181.56,0.0003856961816077753,0.0725527,0.036288013072026004
2021-02-09 00:00:00,46420.42,0.0009822129959609072,1769.13,0.010844784732737311,107.3469,0.34456908666865416,0.47636000000000006,0.05625401893611848,181.49,0.08494739359158299,0.07001210000000001,-0.1103926302414231
2021-02-08 00:00:00,46374.87,0.1953613919484356,1750.15,0.08595698737915902,79.8374,0.16799552917011673,0.45098999999999995,0.0776601591435877,167.28,0.10957813743698597,0.0787,0.009949348537755087
2021-02-07 00:00:00,38795.69,-0.009984193713517775,1611.62,-0.03861365466638833,68.3542,-0.06152760463289919,0.41849,-0.05547656126571421,150.76,-0.03091855756251205,0.0779247,0.3515477167124268
2021-02-06 00:00:00,39186.94,0.023418500380253615,1676.35,-0.02491871171889093,72.8356,0.07585025221379449,0.44306999999999996,-0.020168513235586882,155.57,0.0033537568526280648,0.057655899999999996,0.2340916922984717
2021-02-05 00:00:00,38290.24,0.03664597719447271,1719.19,0.07740948943077197,67.7005,0.20980380593961057,0.45219,0.015130766640475857,155.05,0.06879437512924813,0.046719300000000005,-0.11697263746004849
2021-02-04 00:00:00,36936.66,-0.018134781826248392,1595.67,-0.04134599787322235,55.9599,0.07367421335379887,0.44545,0.121447093477002,145.07,-0.0696466363111653,0.0529081,0.4199819107507574
2021-02-03 00:00:00,37618.87,0.06069518505485805,1664.49,0.10094783281631359,52.12,0.02181853114566401,0.39721,0.06622107693133628,155.93,0.09825327510917048,0.0372597,0.18854888050298402
2021-02-02 00:00:00,35466.24,0.057861021041049066,1511.87,0.10020594249619763,51.0071,-0.009149521835498886,0.37254,0.003988573276558993,141.98,0.07560606060606045,0.031348900000000006,-0.09961714435065316
2021-02-01 00:00:00,33526.37,0.013096130961913977,1374.17,0.04694678297969612,51.4781,0.16126841901049405,0.37106,-0.2504898297210495,132.0,0.020408163265305923,0.0348173,-0.05899189189189191
2021-01-31 00:00:00,33092.98,-0.03414482378597461,1312.55,-0.04753093138855624,44.3292,-0.010175304622763504,0.49506999999999995,0.11572613359776418,129.36,-0.029994001199760034,0.037000000000000005,0.3092710544939845
2021-01-30 00:00:00,34262.88,0.00031180478918146903,1378.05,-0.0010511054729974711,44.7849,0.04486745773625933,0.44372,0.568469423824673,133.36,-0.009580393613070837,0.028260000000000004,-0.3843928558202757
2021-01-29 00:00:00,34252.2,0.0265950464051099,1379.5,0.037459859064894685,42.8618,0.007910566390910034,0.2829,0.07130685045631835,134.65,0.010354918586328532,0.0459059,0.2577131193577995
2021-01-28 00:00:00,33364.86,0.09875173507342883,1329.69,0.07317014115880971,42.5254,0.04018335428764308,0.26406999999999997,0.05463476975917558,133.27,0.08845148644233913,0.0364995,3.9241136474016516
2021-01-27 00:00:00,30366.15,-0.06472942243954538,1239.03,-0.09293029861563584,40.8826,-0.0228730676201494,0.25039,-0.06689274800626077,122.44,-0.09081458379743068,0.0074123999999999995,-0.1012222330002912
2021-01-26 00:00:00,32467.77,0.0066214632512975324,1365.97,0.036490424014326006,41.8396,0.00011712764762261685,0.26834,0.002877751616399582,134.67,-0.01750930181659005,0.008247200000000001,-0.012417823228633829
2021-01-25 00:00:00,32254.2,-0.00017668994634212343,1317.88,-0.05359387006197436,41.8347,0.00020083057788977676,0.26757,-0.021288269505102764,137.07,-0.027941280760229725,0.0083509,-0.0416135881104035
2021-01-24 00:00:00,32259.9,0.005670553026996705,1392.51,0.1288180933852141,41.8263,0.022375454952103357,0.27339,0.0063312106599922036,141.01,0.024260913779327486,0.0087135,0.015808064910992403
2021-01-23 00:00:00,32078.0,-0.026321612545936124,1233.6,0.00079505443689043,40.9109,0.0004230490834751244,0.27166999999999997,-0.00183708711467101,137.67,7.26427429900145e-05,0.0085779,0.00827505142521301
2021-01-22 00:00:00,32945.17,0.06791024867642359,1232.62,0.10950889320947632,40.8936,0.05847912347318296,0.27216999999999997,0.015483919110514055,137.66,0.06120875732346587,0.0085075,0.042828599796521205
2021-01-21 00:00:00,30850.13,-0.13020384721763678,1110.96,-0.19319675524150504,38.6343,-0.09323841912929598,0.26802,-0.09265716510376121,129.72,-0.13340904536041154,0.0081581,-0.09842297788632637
2021-01-20 00:00:00,35468.23,-0.011792767589197228,1376.99,0.008517900041014936,42.6069,0.0019471311562151428,0.29539,0.004864607429582168,149.69,-0.014289477150006724,0.009048700000000002,0.0006524527801126112
2021-01-19 00:00:00,35891.49,-0.02019531400358221,1365.36,0.08495371290079046,42.5241,-0.06213113018623251,0.29396,0.030426247896802927,151.86,-0.0006580679126085842,0.0090428,-0.01475234795493674
2021-01-18 00:00:00,36631.27,0.02240276695076915,1258.45,0.02109619051482814,45.3412,-0.011474355480460052,0.28528000000000003,0.028184242773733326,151.96,0.06414565826330532,0.009178200000000001,0.008737511952256805
2021-01-17 00:00:00,35828.61,-0.004622033405769388,1232.45,0.0037627358836322955,45.8675,0.06317509619396411,0.27746,-0.006374444921930955,142.8,-0.0050167224080267525,0.009098700000000001,-0.015015047524194913
2021-01-16 00:00:00,35994.98,-0.020337366658846334,1227.83,0.05074752038886454,43.141999999999996,0.05567355408302088,0.27924,-0.0023936265228109432,143.52,-0.0009049773755656076,0.0092374,-0.012306869820903454
2021-01-15 00:00:00,36742.22,-0.06136954105940806,1168.53,-0.05122521556973736,40.8668,-0.024013488630908908,0.27991,-0.05569799608663373,143.65,-0.058032786885245824,0.0093525,-0.004067854366554324
2021-01-14 00:00:00,39144.5,0.04744593322483692,1231.62,0.09003531317207858,41.8723,0.04390023783762231,0.29641999999999996,-0.03073703485710555,152.5,0.034740127561405876,0.009390700000000002,0.08265120247181179
2021-01-13 00:00:00,37371.38,0.09750423185763579,1129.89,0.07592176430258246,40.1114,0.04855165851503496,0.30582,0.04539550146988436,147.38,0.10463198920701555,0.0086738,0.07339710668630195
2021-01-12 00:00:00,34051.24,-0.03822200981966406,1050.16,-0.03390033210366039,38.2541,0.0022715720745976054,0.29254,0.01777824165883879,133.42,-0.03924533736588187,0.0080807,-0.085127821932387
2021-01-11 00:00:00,35404.47,-0.07196719687171849,1087.01,-0.13333864859477773,38.1674,-0.09989128153366145,0.28743,-0.08726302753167559,138.87,-0.18345387193508544,0.008832600000000001,-0.10054989816700599
2021-01-10 00:00:00,38150.02,-0.04834836767509265,1254.25,-0.017045454545454586,42.4031,-0.03295026671744827,0.31490999999999997,-0.02862518893241639,170.07,-0.040561886494414945,0.00982,-0.035259212685064045
2021-01-09 00:00:00,40088.22,-0.012187179744330034,1276.0,0.048540178974961545,43.8479,0.035222872792520565,0.32419000000000003,0.01208166833166846,177.26,0.029444218595737315,0.0101789,0.045061601642710336
2021-01-08 00:00:00,40582.81,0.029177364331963496,1216.93,-0.006482320572795297,42.356,-0.027925678404876364,0.32032,-0.011022260644045878,172.19,0.016770002952465335,0.00974,-0.0004002504130788953
2021-01-07 00:00:00,39432.28,0.0724222559217782,1224.87,0.013612816735902866,43.5728,0.031511515871756934,0.32389,0.3031705158123441,169.35,0.0025455837082644095,0.0097439,-0.06488483685220736
2021-01-06 00:00:00,36769.36,0.08305947092640165,1208.42,0.0990032376587,42.2417,0.010037803160545034,0.24854,0.1010499269038232,168.92,0.06621220728397392,0.01042,0.04513540621865597
2021-01-05 00:00:00,33949.53,0.061297251436522426,1099.56,0.055817481731849306,41.8219,0.016740694279330892,0.22573000000000001,-0.042096329301930746,158.43,0.01989185013518746,0.00997,0.02138034892893348
2021-01-04 00:00:00,31988.71,-0.03064662023239373,1041.43,0.06455207098172311,41.1333,-0.0030103617524086523,0.23565,0.04547471162377992,155.34,-0.036591416521954856,0.0097613,-0.006068690242238439
2021-01-03 00:00:00,33000.05,0.025536440206810118,978.28,0.26301384011567874,41.2575,0.07910423167360214,0.2254,0.021573604060913576,161.24,0.1772780373831775,0.0098209,-0.06702196382428938
2021-01-02 00:00:00,32178.33,0.09704998245924479,774.56,0.06262775925697261,38.2331,0.012094916905353026,0.22064,-0.07083298239703528,136.96,0.08491761723700897,0.0105264,0.8532394366197185
2021-01-01 00:00:00,29331.69,0.014108187665241134,728.91,-0.010197984845604413,37.7762,0.01117273574097677,0.23746,0.08137893346691549,126.24,0.01634328959021003,0.005679999999999999,0.21603973538290266
2020-12-31 00:00:00,28923.63,0.0016654233998740775,736.42,-0.020939415291755803,37.3588,-0.02088804323326987,0.21959,0.03884000378465324,124.21,-0.044905805459438786,0.0046708999999999995,0.009902488594841108
2020-12-30 00:00:00,28875.54,0.05442906700748584,752.17,0.027554644808743145,38.1558,-0.023316533006371154,0.21138,-0.04534369072351174,130.05,0.009704968944099335,0.0046251,0.027525993068514998
2020-12-29 00:00:00,27385.0,0.011284957833276321,732.0,0.0021768595720212947,39.0667,0.08666518316597571,0.22141999999999998,-0.10879452606158191,128.8,-0.007933451436493932,0.0045012,-0.021797240030424714
2020-12-28 00:00:00,27079.41,0.03035386653658856,730.41,0.06612076892761731,35.951,0.06761893448951706,0.24845,-0.12539162882388144,129.83,0.015248670628714489,0.0046015,0.011985924785572921
2020-12-27 00:00:00,26281.66,-0.007991804748278653,685.11,0.07478350903614461,33.674,0.0011267655881628258,0.28407,-0.036430243207489665,127.88,-0.013347735514235182,0.004547,0.007511466619396945
2020-12-26 00:00:00,26493.39,0.07206564135434457,637.44,0.016942662965444555,33.6361,0.013147748768057577,0.29481,-0.0719906824477462,129.61,0.014321490061042441,0.0045131,-0.009176930338755995
2020-12-25 00:00:00,24712.47,0.04143713230955948,626.82,0.023697146870049757,33.1996,0.021856292032810476,0.31768,-0.06186693441219038,127.78,0.149824529829929,0.0045549,-0.003979794887494337
2020-12-24 00:00:00,23729.2,0.021368102627496777,612.31,0.04568276521620329,32.4895,0.04185439467937391,0.33863000000000004,0.29992322456813825,111.13,0.08472425573450448,0.0045731,0.2211541029132955
